ID;Unidade regional;UF;Município;Serviço;N° Fistel;N° da Estacao;Latitude da Estação;Longitude da Estação
1979;GR09;CE;Tianguá;Radiodifusão Comunitária;50013838202;684039222;-3,729722;-40,991665
1980;GR09;CE;Tianguá;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50413886018;1003143510;-3,723333;-40,990276
1981;GR09;CE;Tianguá;Radiodifusão Comunitária;50413245497;1007376845;-3,763333;-40,979168
1982;GR09;CE;Tianguá;SERVIÇO MOVEL PESSOAL;50409428698;5121302;-3,72965;-40,9923
1983;GR09;CE;Tianguá;SERVIÇO MOVEL PESSOAL;50409428698;691677689;-3,72965;-40,9923
1984;GR09;CE;Tianguá;SERVIÇO MOVEL PESSOAL;50409146285;691073007;-3,72965;-40,9923
1985;GR09;CE;Tianguá;SERVIÇO MOVEL PESSOAL;50409307637;690892659;-3,72965;-40,9923
1986;GR09;CE;Tianguá;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;10030025605;691754144;-3,676972;-40,969807
1987;GR09;CE;Tianguá;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;10030025605;399654186;-3,475;-40,828335
1988;GR09;CE;Tianguá;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;11021017965;1001555969;-3,733089;-40,99967
1989;GR09;CE;Tianguá;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;10030025605;399692894;-3,676389;-40,968334
1990;GR09;CE;Tianguá;Limitado Privado;50437505960;1014534310;-3,835833;-40,971943
1991;GR09;CE;Tianguá;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;11021017965;1001556027;-3,724561;-40,99624
1992;GR09;CE;Tianguá;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;11021017965;698110706;-3,724978;-40,98998
1993;GR09;CE;Tianguá;Limitado Privado;50404567860;1013269990;-3,732917;-40,999027
1994;GR10;PA;Altamira;RETRANSMISSAO DE T.V.;50400540339;322802563;-3,216667;-52,2
1995;GR10;PA;Altamira;RETRANSMISSAO DE T.V.;8030173830;322807263;-3,216667;-52,18889
1996;GR10;PA;Altamira;RETRANSMISSAO DE T.V.;50413571459;1002976364;-8,687223;-53,598057
1997;GR10;PA;Altamira;RETRANSMISSAO DE T.V.;50400523248;323661807;-3,206945;-52,231388
1998;GR10;PA;Altamira;RETRANSMISSAO DE T.V.;50406463050;692582606;-3,203333;-52,21361
1999;GR10;PA;Altamira;Limitado Privado - Prestação a terceiros;50407925570;696319209;-4,859222;-52,790417
2000;GR10;PA;Altamira;Limitado Privado - Prestação a terceiros;50407925570;695356127;-4,700194;-52,724724
2001;GR10;PA;Altamira;Limitado Privado - Prestação a terceiros;50407925570;695355902;-4,609778;-52,572723
2002;GR10;PA;Altamira;Limitado Privado - Prestação a terceiros;50407925570;1011943945;-4,499222;-52,649944
2003;GR10;PA;Altamira;Limitado Privado - Prestação a terceiros;50407925570;695356135;-4,241861;-52,640972
2004;GR10;PA;Altamira;Limitado Privado - Prestação a terceiros;50407925570;695356666;-4,049472;-52,58178
2005;GR10;PA;Altamira;Limitado Privado - Prestação a terceiros;50407925570;699383404;-3,789778;-52,559387
2006;GR10;PA;Altamira;Limitado Privado - Prestação a terceiros;50407925570;695355465;-4,569223;-52,635166
2007;GR10;PA;Altamira;Limitado Privado - Prestação a terceiros;50407925570;695355856;-4,554;-52,667915
2008;GR10;PA;Altamira;Limitado Privado - Prestação a terceiros;50407925570;1011944305;-3,900556;-52,81564
2009;GR10;PA;Altamira;Radioenlaces associados ao SCM;50013414186;689385978;-3,209722;-52,218887
2010;GR10;PA;Altamira;Limitado Privado - Prestação a terceiros;50407925570;695361341;-5,650389;-54,52078
2011;GR10;PA;Altamira;Limitado Privado - Prestação a terceiros;50407925570;695361384;-5,358806;-54,470833
2012;GR10;PA;Altamira;Radioenlaces associados ao SCM;50013414186;689385994;-3,193611;-52,220276
2013;GR10;PA;Altamira;Limitado Privado - Prestação a terceiros;50407925570;695363000;-3,210695;-52,2105
2014;GR10;PA;Bom Jesus do Tocantins;RETRANSMISSAO DE T.V.;50400534797;322801621;-5,051389;-48,60889
2015;GR10;PA;Bom Jesus do Tocantins;RETRANSMISSAO DE T.V.;50400526263;322800072;-5,051389;-48,60889
2016;GR10;PA;Bom Jesus do Tocantins;Radiodifusão Comunitária;50405035047;691859795;-5,045556;-48,599445
2017;GR10;PA;Bom Jesus do Tocantins;RETRANSMISSAO DE T.V.;50400534606;322801672;-5,083334;-48,708332
2018;GR10;PA;Bom Jesus do Tocantins;RETRANSMISSAO DE T.V.;8030172435;322807077;-5,040278;-48,6125
2019;GR10;PA;Bom Jesus do Tocantins;RETRANSMISSAO DE T.V.;50405251092;1001400108;-5,048889;-48,603054
2020;GR10;PA;Breves;Radiodifusão Sonora em Onda Média;8022888206;322800960;-1,7;-50,433334
2021;GR10;PA;Breves;RETRANSMISSAO DE T.V.;50400535416;322801656;-1,016667;-51,066666
2022;GR10;PA;Breves;Radiodifusão Comunitária;50403268907;688696945;-0,9875;-50,803333
2023;GR10;PA;Breves;Radiodifusão Comunitária;50405042418;1000699541;-0,711667;-50,8
2024;GR10;PA;Breves;RETRANSMISSAO DE T.V.;50400535335;322801966;-0,883333;-51,066666
2025;GR10;PA;Breves;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410835412;1002758804;-1,684167;-50,480556
2026;GR10;PA;Breves;RETRANSMISSAO DE T.V.;8020011064;322772800;-1,683333;-50,480556
2027;GR10;PA;Breves;Radiodifusão Sonora em Freqüência Modulada;50010788301;323673538;-1,683333;-50,481667
2028;GR10;PA;Breves;Radiodifusão Comunitária;50407533575;692963286;-1,689722;-50,484165
2029;GR10;PA;Breves;Radiodifusão Comunitária;50406006075;692129260;-1,651944;-50,449722
2030;GR10;PA;Breves;RETRANSMISSAO DE T.V.;50400524058;322772818;-1,682222;-50,480278
2031;GR10;PA;Breves;RETRANSMISSAO DE T.V.;50400541815;322806160;-1,681944;-50,484722
2032;GR10;PA;Breves;RETRANSMISSAO DE T.V.;50400535254;322802229;-1,683333;-50,483334
2033;GR10;PA;Breves;SERVIÇO MOVEL PESSOAL;50409428698;695308602;-1,68036;-50,4791
2034;GR10;PA;Breves;SERVIÇO MOVEL PESSOAL;50409428698;684389673;-1,68036;-50,4791
2035;GR10;PA;Breves;SERVIÇO MOVEL PESSOAL;50409146285;683301209;-1,68036;-50,4791
2036;GR10;PA;Breves;SERVIÇO MOVEL PESSOAL;50409307637;695553089;-1,68036;-50,4791
2037;GR10;PA;Breves;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50411317830;699929547;-1,683889;-50,480556
2038;GR10;PA;Breves;Radioenlaces associados ao SCM;50414763149;1003963100;-1,684353;-50,479855
2039;GR10;PA;Breves;Móvel Marítimo Especializado;1020422092;509167;-1,679167;-50,490833
2040;GR10;AP;Calçoene;RETRANSMISSAO DE T.V.;50400527901;322800994;2,495278;-50,95
2041;GR10;AP;Calçoene;RETRANSMISSAO DE T.V.;50406007985;693008440;2,4975;-50,948612
2042;GR10;AP;Calçoene;Limitado Privado;50410862576;1000393400;2,696278;-51,361027
2043;GR10;PA;Conceição do Araguaia;Radiodifusão Comunitária;50013424300;683549839;-8,272222;-49,270557
2044;GR10;PA;Conceição do Araguaia;RETRANSMISSAO DE T.V.;50400830256;323661939;-8,265;-49,265556
2045;GR10;PA;Conceição do Araguaia;RETRANSMISSAO DE T.V.;50400539241;322802695;-8,266666;-49,283333
2046;GR10;PA;Conceição do Araguaia;RETRANSMISSAO DE T.V.;8020011811;322772907;-8,266666;-49,283333
2047;GR10;PA;Conceição do Araguaia;RETRANSMISSAO DE T.V.;50400543354;322806569;-8,276944;-49,261944
2048;GR10;PA;Conceição do Araguaia;Radiodifusão Sonora em Freqüência Modulada;50404974740;692660291;-8,264444;-49,263054
2049;GR10;AP;Ferreira Gomes;RETRANSMISSAO DE T.V.;50400528398;322801001;0,888389;-51,253693
2050;GR10;AP;Ferreira Gomes;Radiodifusão Comunitária;50012521728;682698091;0,854722;-51,17361
2051;GR10;AP;Ferreira Gomes;RETRANSMISSAO DE T.V.;50400528126;323692184;0,851944;-51,175835
2052;GR10;AP;Ferreira Gomes;RETRANSMISSAO DE T.V.;8030140665;322805880;0,858333;-51,184723
2053;GR10;AP;Ferreira Gomes;RETRANSMISSAO DE T.V.;50400522519;322772559;0,858333;-51,18
2054;GR10;AP;Ferreira Gomes;RETRANSMISSAO DE T.V.;50400525100;322774039;0,858333;-51,18
2055;GR10;AP;Ferreira Gomes;SERVIÇO MOVEL PESSOAL;50409428698;1012404703;0,857256;-51,1795
2056;GR10;AP;Ferreira Gomes;SERVIÇO MOVEL PESSOAL;50409146285;691057940;0,857256;-51,1795
2057;GR10;AP;Ferreira Gomes;SERVIÇO MOVEL PESSOAL;50409146285;691057940;0,85194;-51,17583
2058;GR10;AP;Ferreira Gomes;Limitado Privado;50011875593;698340140;0,855833;-51,18364
2059;GR10;AP;Ferreira Gomes;Limitado Privado;50410862576;1000393485;0,853333;-51,183056
2060;GR10;PA;Itupiranga;RETRANSMISSAO DE T.V.;50400532310;322802016;-5,15;-49,333332
2061;GR10;PA;Itupiranga;RETRANSMISSAO DE T.V.;50400526506;322800307;-5,134722;-49,326668
2062;GR10;PA;Itupiranga;RETRANSMISSAO DE T.V.;50400532409;322801869;-5,134722;-49,326668
2063;GR10;PA;Itupiranga;Radiodifusão Sonora em Freqüência Modulada;50406353387;692660143;-5,134444;-49,329445
2064;GR10;PA;Itupiranga;Radiodifusão Comunitária;50405483708;691762430;-5,132222;-49,331112
2065;GR10;PA;Itupiranga;SERVIÇO MOVEL PESSOAL;50409428698;1011892950;-5,13272;-49,3358
2066;GR10;PA;Itupiranga;SERVIÇO MOVEL PESSOAL;50409428698;1005657537;-5,13272;-49,3358
2067;GR10;PA;Itupiranga;SERVIÇO MOVEL PESSOAL;50409146285;682775045;-5,13272;-49,3358
2068;GR10;PA;Itupiranga;SERVIÇO MOVEL PESSOAL;50409307637;690724454;-5,13272;-49,3358
2069;GR10;PA;Itupiranga;Radioenlaces associados ao SCM;50418925470;1010051595;-5,262683;-50,4666
2070;GR10;PA;Marabá;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409171123;699395488;-5,359722;-49,091946
2071;GR10;PA;Marabá;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410346802;1000504716;-5,36;-49,092224
2072;GR10;PA;Marabá;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50413853942;1003143536;-5,359722;-49,091946
2073;GR10;PA;Marabá;SERVIÇO MOVEL PESSOAL;50409428698;683613286;-5,38075;-49,1327
2074;GR10;PA;Marabá;SERVIÇO MOVEL PESSOAL;50409428698;682913669;-5,38075;-49,1327
2075;GR10;PA;Marabá;SERVIÇO MOVEL PESSOAL;50409146285;691365865;-5,38075;-49,1327
2076;GR10;PA;Marabá;SERVIÇO MOVEL PESSOAL;50409307637;690551711;-5,38075;-49,1327
2077;GR10;PA;Marabá;Especial de Supervisão e Controle/Terceiros;50409206105;1015381313;-5,363056;-49,11264
2078;GR10;PA;Marabá;Especial de Supervisão e Controle/Terceiros;50409206105;1015381410;-5,377778;-49,14236
2079;GR10;PA;Marabá;Especial de Supervisão e Controle/Terceiros;50409206105;1015381372;-5,374722;-49,12639
2080;GR10;PA;Marapanim;Radiodifusão Comunitária;50405748787;699107830;-0,736944;-47,7175
2081;GR10;PA;Marapanim;RETRANSMISSAO DE T.V.;50400829835;323669786;-0,695556;-47,69528
2082;GR10;PA;Marapanim;Radiodifusão Comunitária;50013530844;683626051;-0,631111;-47,648335
2083;GR10;PA;Marapanim;RETRANSMISSAO DE T.V.;50400531500;322802024;-0,716667;-47,7
2084;GR10;PA;Marapanim;Radiodifusão Comunitária;50405484003;691975035;-0,621111;-47,63889
2085;GR10;PA;Marapanim;Móvel Marítimo (Estações de Navio);50002471086;1010210286;-0,649444;-47,712776
2086;GR10;PA;Marapanim;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50414632044;1004130012;-0,711111;-47,699165
2087;GR10;AP;Oiapoque;Radiodifusão Comunitária;50408812664;699817188;2,588333;-51,94639
2088;GR10;AP;Oiapoque;Limitado Privado;50416112030;1006644668;3,880361;-51,796047
2089;GR10;AP;Oiapoque;Limitado Privado;50414079248;1003333530;3,169531;-52,329548
2090;GR10;PA;Oriximiná;RETRANSMISSAO DE T.V.;8030143176;322806313;-1,471111;-56,380833
2091;GR10;PA;Oriximiná;RETRANSMISSAO DE T.V.;8023492934;322802407;-1,471111;-56,380554
2092;GR10;PA;Oriximiná;RETRANSMISSAO DE T.V.;8020018824;322774128;-1,758333;-55,85
2093;GR10;PA;Oriximiná;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410959650;1001088228;-1,471111;-56,38111
2094;GR10;PA;Oriximiná;RETRANSMISSAO DE T.V.;50413296725;1002423012;-1,749722;-55,853054
2095;GR10;PA;Oriximiná;RETRANSMISSAO DE T.V.;50400523671;322772664;-1,764722;-55,868057
2096;GR10;PA;Rio Maria;RETRANSMISSAO DE T.V.;50400539675;322802636;-7,334167;-50,04972
2097;GR10;PA;Rio Maria;RETRANSMISSAO DE T.V.;50400540681;323736815;-7,334167;-50,04972
2098;GR10;PA;Rio Maria;Radiodifusão Sonora em Freqüência Modulada;50405455178;1000514258;-7,263611;-50,024723
2099;GR10;PA;Rio Maria;RETRANSMISSAO DE T.V.;50400538008;322802474;-7,310556;-50,048332
2100;GR10;PA;Rio Maria;RETRANSMISSAO DE T.V.;8030142528;322806178;-7,3125;-50,051388
2101;GR10;PA;Rio Maria;Radiodifusão Comunitária;50013424491;683549855;-7,309722;-50,050835
2102;GR10;PA;Rio Maria;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50411773410;1000810035;-7,311945;-50,045277
2103;GR10;PA;Rondon do Pará;RETRANSMISSAO DE T.V.;50400542463;322806380;-4,897222;-48,319443
2104;GR10;PA;Rondon do Pará;RETRANSMISSAO DE T.V.;8020616640;322799945;-4,776389;-48,083332
2105;GR10;PA;Rondon do Pará;RETRANSMISSAO DE T.V.;8020016708;322773989;-4,776389;-48,083332
2106;GR10;PA;Rondon do Pará;RETRANSMISSAO DE T.V.;50400530880;322801796;-4,776389;-48,083332
2107;GR10;PA;Rondon do Pará;RETRANSMISSAO DE T.V.;50400530961;322801630;-4,776111;-48,067223
2108;GR10;PA;Rondon do Pará;RETRANSMISSAO DE T.V.;50400829088;683112058;-4,776667;-48,072224
2109;GR10;PA;Rondon do Pará;Radiodifusão Comunitária;50403327423;689322534;-4,778889;-48,06972
2110;GR10;PA;Rondon do Pará;SERVIÇO MOVEL PESSOAL;50409428698;1014898819;-4,77793;-48,067
2111;GR10;PA;Rondon do Pará;SERVIÇO MOVEL PESSOAL;50409428698;684901234;-4,77793;-48,067
2112;GR10;PA;Rondon do Pará;SERVIÇO MOVEL PESSOAL;50409146285;536447900;-4,77793;-48,067
2113;GR10;PA;Rondon do Pará;SERVIÇO MOVEL PESSOAL;50409307637;690677510;-4,77793;-48,067
2114;GR10;PA;Santarém;Radiodifusão Comunitária;50408444924;699289335;-2,503889;-54,952778
2115;GR10;PA;Santarém;SERVIÇO MOVEL PESSOAL;50409428698;683878255;-2,43849;-54,6996
2116;GR10;PA;Santarém;SERVIÇO MOVEL PESSOAL;50409428698;692882731;-2,43849;-54,6996
2117;GR10;PA;Santarém;SERVIÇO MOVEL PESSOAL;50409146285;442820453;-2,43849;-54,6996
2118;GR10;PA;Santarém;SERVIÇO MOVEL PESSOAL;50409307637;690475055;-2,43849;-54,6996
2119;GR10;PA;Santarém;Radioenlaces associados ao SCM;50416116612;1010346188;-2,17858;-54,908318
2120;GR10;AP;Serra do Navio;RETRANSMISSAO DE T.V.;50404535666;1001100406;0,9;-52
2121;GR10;AP;Serra do Navio;Radiodifusão Comunitária;50404735916;691109206;0,896667;-52,0025
2122;GR10;AP;Serra do Navio;SERVIÇO MOVEL PESSOAL;50409307637;1001103065;0,901357;-52,0036
2123;GR10;AP;Serra do Navio;SERVIÇO MOVEL PESSOAL;50409428698;1013055354;0,901357;-52,0036
2124;GR10;AP;Serra do Navio;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;8030002866;659101661;0,938667;-51,99361
2125;GR10;AP;Serra do Navio;Limitado Privado;50410862576;1000393566;0,905;-52,002193
2126;GR10;AP;Tartarugalzinho;RETRANSMISSAO DE T.V.;8023486888;323723420;1,499722;-50,914165
2127;GR10;AP;Tartarugalzinho;RETRANSMISSAO DE T.V.;8020009833;322772575;1,505556;-50,911945
2128;GR10;AP;Tartarugalzinho;SERVIÇO MOVEL PESSOAL;50409307637;1001288065;1,50652;-50,9087
2129;GR10;AP;Tartarugalzinho;SERVIÇO MOVEL PESSOAL;50409428698;692336460;1,50652;-50,9087
2130;GR10;AP;Tartarugalzinho;Limitado Privado;50437505960;1014545576;1,379472;-50,681946
2131;GR10;AP;Tartarugalzinho;STFC/RADIOTELEFONICO - ESTACOES TERRESTRES;8030002866;659657;1,507611;-50,912334
2132;GR10;AP;Tartarugalzinho;Limitado Privado;50410862576;1000390052;1,504722;-50,91139
2133;GR10;PA;Xinguara;RETRANSMISSAO DE T.V.;50400527073;322800285;-7,090833;-49,90889
2134;GR10;PA;Xinguara;RETRANSMISSAO DE T.V.;50400541491;323736823;-7,0925;-49,9475
2135;GR10;PA;Xinguara;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50413885550;1003281467;-7,0925;-49,9475
2136;GR10;PA;Xinguara;RETRANSMISSAO DE T.V.;50400522861;322772613;-7,095;-49,945835
2137;GR10;PA;Xinguara;Radiodifusão Sonora em Onda Média;8030070608;322802784;-7,103889;-49,956112
2138;GR10;PA;Xinguara;RETRANSMISSAO DE T.V.;50400538601;322802687;-7,093333;-49,93667
2139;GR10;PA;Xinguara;Radiodifusão Comunitária;50012126268;671032070;-7,105834;-49,949165
2140;GR10;PA;Xinguara;SERVIÇO MOVEL PESSOAL;50409428698;1011892879;-7,0983;-49,9437
2141;GR10;PA;Xinguara;SERVIÇO MOVEL PESSOAL;50409428698;684388294;-7,0983;-49,9437
2142;GR10;PA;Xinguara;SERVIÇO MOVEL PESSOAL;50409146285;613580800;-7,0983;-49,9437
2143;GR10;PA;Xinguara;SERVIÇO MOVEL PESSOAL;50409307637;696018616;-7,0983;-49,9437
2144;GR11;AM;Benjamin Constant;RETRANSMISSAO DE T.V.;50400603942;322994446;-4,497778;-69,87417
2145;GR11;AM;Benjamin Constant;RETRANSMISSAO DE T.V.;50400599570;322993890;-4,363611;-70,1075
2146;GR11;AM;Benjamin Constant;RETRANSMISSAO DE T.V.;50400604086;322994357;-4,497778;-69,87417
2147;GR11;AM;Benjamin Constant;RETRANSMISSAO DE T.V.;50005384710;323707408;-4,377025;-70,026695
2148;GR11;AM;Benjamin Constant;Radiodifusão Sonora em Freqüência Modulada;50404991084;691269394;-4,3825;-70,02278
2149;GR11;AM;Benjamin Constant;RETRANSMISSAO DE T.V.;50012055905;667972617;-4,45;-70,03333
2150;GR11;AM;Benjamin Constant;SERVIÇO MOVEL PESSOAL;50409428698;1014802420;-4,37922;-70,02647
2151;GR11;AM;Benjamin Constant;Limitado Privado;50403650801;698865510;-4,376611;-70,02664
2152;GR11;AM;Benjamin Constant;Limitado Privado;50418766738;1014169949;-4,37724;-70,03181
2153;GR11;AM;Benjamin Constant;Limitado Privado;11030019223;374075;-4,383333;-70,030556
2154;GR11;AM;Borba;RETRANSMISSAO DE T.V.;50400609711;322993962;-4,400278;-59,583332
2155;GR11;AM;Borba;RETRANSMISSAO DE T.V.;50400594501;430902620;-4,383333;-59,6
2156;GR11;AM;Borba;RETRANSMISSAO DE T.V.;12030036501;322995663;-4,399722;-59,594166
2157;GR11;AM;Borba;RETRANSMISSAO DE T.V.;50013609785;683721054;-4,399722;-59,594166
2158;GR11;AM;Borba;RETRANSMISSAO DE T.V.;50400606453;322994578;-4,400278;-59,583332
2159;GR11;AM;Borba;RETRANSMISSAO DE T.V.;50400599309;322993814;-4,387778;-59,593887
2160;GR11;AM;Borba;RETRANSMISSAO DE T.V.;50400606534;322994489;-4,076111;-59,419167
2161;GR11;AM;Borba;RETRANSMISSAO DE T.V.;50400808838;443392498;-4,4;-59,6
2162;GR11;AM;Borba;Radiodifusão Comunitária;50011357029;631397175;-4,395278;-59,595276
2163;GR11;AM;Borba;SERVIÇO MOVEL PESSOAL;50409428698;1007039326;-4,39154;-59,5874
2164;GR11;AM;Borba;SERVIÇO MOVEL PESSOAL;50409146285;697159604;-4,39154;-59,5874
2165;GR11;AM;Borba;SERVIÇO MOVEL PESSOAL;50409307637;1001286429;-4,39154;-59,5874
2166;GR11;AM;Borba;Limitado Privado;50417179405;1012850991;-4,394611;-59,590916
2167;GR11;AM;Borba;Limitado Privado;50403650801;698865855;-4,387778;-59,593273
2168;GR11;AM;Borba;Limitado Privado;50417179405;1012591864;-4,259667;-59,420193
2169;GR11;AM;Borba;Limitado Privado;50439515750;1012583454;-4,258611;-59,419613
2170;GR11;AM;Borba;Limitado Privado;50417179405;1012879540;-4,390556;-59,593777
2171;GR11;AM;Borba;Limitado Privado;50403650801;698930886;-4,38975;-59,59508
2172;GR11;AM;Borba;Limitado Privado;50438724038;1014529775;-4,838636;-59,910282
2173;GR11;AM;Carauari;Radiodifusão Comunitária;50011357100;631397183;-4,872222;-66,889725
2174;GR11;AM;Carauari;RETRANSMISSAO DE T.V.;50400606887;443392218;-4,866667;-66,9
2175;GR11;AM;Carauari;RETRANSMISSAO DE T.V.;50400809133;323727352;-4,876786;-66,89569
2176;GR11;AM;Carauari;Radiodifusão Sonora em Onda Média;12030033405;322995205;-4,883333;-66,9
2177;GR11;AM;Carauari;RETRANSMISSAO DE T.V.;50400594692;443392200;-4,883333;-66,9
2178;GR11;AM;Carauari;RETRANSMISSAO DE T.V.;50400609630;322993970;-4,881306;-66,895836
2179;GR11;AM;Carauari;RETRANSMISSAO DE T.V.;50400599147;322993830;-4,883889;-66,89611
2180;GR11;AM;Carauari;Limitado Privado;50409246077;697982793;-4,879167;-66,89778
2181;GR11;AM;Carauari;Limitado Privado;50415979447;1005796561;-4,878611;-66,89555
2182;GR11;AM;Carauari;Limitado Privado;50403650801;699376343;-4,882778;-66,894936
2183;GR11;AM;Carauari;Limitado Privado;50412930587;1002329270;-4,879517;-66,89519
2184;GR11;AM;Carauari;Limitado Privado;50417003625;1007367692;-4,881944;-66,895836
2185;GR11;AM;Eirunepé;RETRANSMISSAO DE T.V.;50400598922;322993849;-6,660833;-69,873055
2186;GR11;AM;Eirunepé;RETRANSMISSAO DE T.V.;50400809486;323727689;-6,662623;-69,86763
2187;GR11;AM;Eirunepé;RETRANSMISSAO DE T.V.;50400606968;322993946;-6,666666;-69,86667
2188;GR11;AM;Eirunepé;RETRANSMISSAO DE T.V.;50400607263;443392234;-6,666666;-69,86667
2189;GR11;AM;Eirunepé;Radiodifusão Comunitária;50012265705;674676084;-6,657222;-69,880554
2190;GR11;AM;Eirunepé;RETRANSMISSAO DE T.V.;50400825503;679417176;-6,660278;-69,87361
2191;GR11;AM;Eirunepé;SERVIÇO MOVEL PESSOAL;50409428698;1013060005;-6,65677;-69,8662
2192;GR11;AM;Eirunepé;SERVIÇO MOVEL PESSOAL;50409428698;1008023415;-6,65677;-69,8662
2193;GR11;AM;Eirunepé;SERVIÇO MOVEL PESSOAL;50409307637;1002667647;-6,65677;-69,8662
2194;GR11;AM;Eirunepé;SERVIÇO MOVEL PESSOAL;50409146285;692123598;-6,65677;-69,8662
2195;GR11;AM;Eirunepé;SERVIÇO MOVEL PESSOAL;50409146285;692123598;-6,6675;-69,86472
2196;GR11;AM;Eirunepé;Limitado Privado;50403650801;699376270;-6,660739;-69,8728
2197;GR11;AM;Itapiranga;Radiodifusão Comunitária;50013555081;683664255;-2,748889;-58,021946
2198;GR11;AM;Itapiranga;RETRANSMISSAO DE T.V.;50400595311;322980135;-2,748889;-58,021946
2199;GR11;AM;Itapiranga;RETRANSMISSAO DE T.V.;12020291320;322984122;-2,748889;-58,021946
2200;GR11;AM;Itapiranga;RETRANSMISSAO DE T.V.;50400605309;322994802;-2,746528;-58,026585
2201;GR11;AM;Itapiranga;Limitado Privado;50439515750;1012660890;-2,749611;-58,02414
2202;GR11;AM;Itapiranga;Limitado Privado - Prestação a terceiros;50438055799;1014593880;-2,745414;-58,02554
2203;GR11;AM;Manicoré;RETRANSMISSAO DE T.V.;50400595907;322993687;-5,828611;-61,289165
2204;GR11;AM;Manicoré;Radiodifusão Sonora em Onda Média;12021050335;322993423;-5,833334;-61,283333
2205;GR11;AM;Manicoré;RETRANSMISSAO DE T.V.;50400593610;682630063;-5,833611;-61,28361
2206;GR11;AM;Manicoré;RETRANSMISSAO DE T.V.;50400601575;441584900;-5,833611;-61,28361
2207;GR11;AM;Manicoré;RETRANSMISSAO DE T.V.;50400809729;2345862;-5,833334;-61,283333
2208;GR11;AM;Manicoré;RETRANSMISSAO DE T.V.;50400601303;322994063;-5,814722;-61,293335
2209;GR11;AM;Manicoré;Limitado Privado;50403650801;698935136;-5,808;-61,29302
2210;GR11;AM;Manicoré;Limitado Privado;50403650801;698935691;-5,808217;-61,292168
2211;GR11;AM;Parintins;Radiodifusão Sonora em Onda Média;12008000877;322972078;-2,616667;-56,75
2212;GR11;AM;Parintins;Radiodifusão Sonora em Freqüência Modulada;12020104407;322978556;-2,611944;-56,733334
