ID;Unidade regional;UF;Município;Serviço;N° Fistel;N° da Estacao;Latitude da Estação;Longitude da Estação;Data da Medição;Valor Medido (V/m);Latitude do maior valor Medido;Longitude do maior valor Medido;N° de Medidas acima de 14 V/M;Justificativa (apenas para estações sem medições);Observações;Distância (km)
180;GR01;SP;Pindamonhangaba;Limitado Privado;50418766738;1015086249;-22,89982;-45,36704;;;;;;;Sem medição, sem justificativa;
181;GR01;SP;Piracicaba;Radiodifusão Sonora em Onda Média;2008017168;7804652;-22,722279;-47,673695;;;;;;;Sem medição, sem justificativa;
182;GR01;SP;Piracicaba;Radiodifusão Comunitária;50011465182;631438041;-22,77111;-47,59611;;;;;;;Sem medição, sem justificativa;
183;GR01;SP;Piracicaba;Radiodifusão Sonora em Onda Média;2008020541;7804970;-22,71;-47,63278;;;;;;;Sem medição, sem justificativa;
184;GR01;SP;Piracicaba;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2031945351;3573850;-22,728806;-47,647583;;;;;;;Sem medição, sem justificativa;
185;GR01;SP;Piracicaba;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2031957520;3632377;-22,731167;-47,611946;;;;;;;Sem medição, sem justificativa;
186;GR01;SP;Piracicaba;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2031945513;3573796;-22,724167;-47,648056;;;;;;;Sem medição, sem justificativa;
187;GR01;SP;Piracicaba;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50412850630;1002170483;-22,71095;-47,640835;;;;;;;Sem medição, sem justificativa;
188;GR01;SP;Piracicaba;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50416944191;1007219880;-22,723055;-47,65139;;;;;;;Sem medição, sem justificativa;
189;GR01;SP;Piracicaba;Limitado Privado;50012479004;682660353;-22,741222;-47,63564;;;;;;;Sem medição, sem justificativa;
190;GR01;SP;Piracicaba;Limitado Privado;50417179405;1014587139;-22,7212;-47,6479;;;;;;;Sem medição, sem justificativa;
191;GR01;SP;Piracicaba;Limitado Privado;2020378353;689869282;-22,72139;-47,649445;;;;;;;Sem medição, sem justificativa;
192;GR01;SP;Piracicaba;Limitado Privado;50012479004;698539559;-22,74875;-47,63708;;;;;;;Sem medição, sem justificativa;
193;GR01;SP;Planalto;Radiodifusão Comunitária;50404967531;690951345;-21,034445;-49,930832;;;;;;;Sem medição, sem justificativa;
194;GR01;SP;Planalto;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409682802;1000275709;-21,034445;-49,929165;;;;;;;Sem medição, sem justificativa;
195;GR01;SP;Planalto;Limitado Privado;2030098353;682801143;-21,035278;-49,92861;;;;;;;Sem medição, sem justificativa;
196;GR01;SP;Planalto;Limitado Privado;50403450381;1003896941;-21,033619;-49,93003;;;;;;;Sem medição, sem justificativa;
197;GR01;SP;Planalto;Limitado Privado;50403450381;1003893462;-21,033743;-49,929943;;;;;;;Sem medição, sem justificativa;
198;GR01;SP;Ribeirão Preto;Radiodifusão Comunitária;50012128716;671036319;-21,268333;-47,819168;;;;;;;Sem medição, sem justificativa;
199;GR01;SP;Ribeirão Preto;Radiodifusão Sonora em Freqüência Modulada;2008001326;7803141;-21,166666;-47,85;;;;;;;Sem medição, sem justificativa;
200;GR01;SP;Ribeirão Preto;Radiodifusão Sonora em Onda Média;2008032043;7806086;-21,213333;-47,7725;;;;;;;Sem medição, sem justificativa;
201;GR01;SP;Ribeirão Preto;Radiodifusão Sonora em Onda Média;2008032124;7806094;-21,199167;-47,856667;;;;;;;Sem medição, sem justificativa;
202;GR01;SP;Ribeirão Preto;Radiodifusão Comunitária;50013652443;683757610;-21,151667;-47,799446;;;;;;;Sem medição, sem justificativa;
203;GR01;SP;Ribeirão Preto;Radiodifusão Sonora em Onda Média;2008007952;7803737;-21,204166;-47,754723;;;;;;;Sem medição, sem justificativa;
204;GR01;SP;Ribeirão Preto;SERVIÇO MOVEL PESSOAL;50010613854;682916846;-21,21333;-47,81639;;;;;;;Sem medição, sem justificativa;
205;GR01;SP;Ribeirão Preto;Serviço de Radiotáxi Especializado;50412292289;687372739;-21,198055;-47,807777;;;;;;;Sem medição, sem justificativa;
206;GR01;SP;Ribeirão Preto;SERVIÇO LIMITADO PRIVADO DE RADIOCHAMADA-SLPR;50400121603;684617005;-21,1875;-47,808334;;;;;;;Sem medição, sem justificativa;
207;GR01;SP;Ribeirão Preto;Limitado Privado - Prestação a terceiros;50418265011;1014797478;-21,192343;-47,778736;;;;;;;Sem medição, sem justificativa;
208;GR01;SP;Ribeirão Preto;AUXILIAR RADIODIF.- REPORTAGEM EXTERNA;2031963171;3570223;-21,183332;-47,816666;;;;;;;Sem medição, sem justificativa;
209;GR01;SP;Ribeirão Preto;Especial de Supervisão e Controle/Terceiros;50411536206;1000328772;-21,203669;-47,774433;;;;;;;Sem medição, sem justificativa;
210;GR01;SP;Ribeirão Preto;Especial de Supervisão e Controle/Terceiros;50411536206;1000328934;-21,177725;-47,797993;;;;;;;Sem medição, sem justificativa;
211;GR01;SP;Ribeirão Preto;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2031939629;3574350;-21,184834;-47,812443;;;;;;;Sem medição, sem justificativa;
212;GR01;SP;Ribeirão Preto;Limitado Privado - Prestação a terceiros;50446211885;1015470898;-21,111666;-47,794445;;;;;;;Sem medição, sem justificativa;
213;GR01;SP;Ribeirão Preto;Limitado Privado - Prestação a terceiros;50419070567;1014403984;-21,1925;-47,811943;;;;;;;Sem medição, sem justificativa;
214;GR01;SP;Ribeirão Preto;Especial de Supervisão e Controle/Terceiros;50411536206;1000328810;-21,180408;-47,78837;;;;;;;Sem medição, sem justificativa;
215;GR01;SP;Ribeirão Preto;Especial de Supervisão e Controle/Terceiros;50411536206;1000328829;-21,180227;-47,788223;;;;;;;Sem medição, sem justificativa;
216;GR01;SP;Ribeirão Preto;AUXILIAR RADIODIF.- REPORTAGEM EXTERNA;2022638000;555169;-21,178333;-47,794167;;;;;;;Sem medição, sem justificativa;
217;GR01;SP;Ribeirão Preto;Especial de Supervisão e Controle/Terceiros;50411536206;1000328845;-21,159721;-47,800648;;;;;;;Sem medição, sem justificativa;
218;GR01;SP;Ribeirão Preto;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2022624211;379962233;-21,184723;-47,786667;;;;;;;Sem medição, sem justificativa;
219;GR01;SP;Ribeirão Preto;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2031962523;5770;-21,184694;-47,79586;;;;;;;Sem medição, sem justificativa;
220;GR01;SP;Ribeirão Preto;Especial de Supervisão e Controle/Terceiros;50411536206;1000328861;-21,201702;-47,80068;;;;;;;Sem medição, sem justificativa;
221;GR01;SP;Ribeirão Preto;Especial de Supervisão e Controle/Terceiros;50411536206;1000328896;-21,20163;-47,80071;;;;;;;Sem medição, sem justificativa;
222;GR01;SP;Ribeirão Preto;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50401804704;686128923;-21,168612;-47,86111;;;;;;;Sem medição, sem justificativa;
223;GR01;SP;Ribeirão Preto;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2031637371;3550370;-21,135973;-47,819084;;;;;;;Sem medição, sem justificativa;
224;GR01;SP;Ribeirão Preto;ESPECIAL DE REPETICAO DE TELEVISAO;11030261601;3569020;-21,155556;-47,822224;;;;;;;Sem medição, sem justificativa;
225;GR01;SP;Ribeirão Preto;Limitado Privado;50416656994;1007140809;-21,162373;-47,853035;;;;;;;Sem medição, sem justificativa;
226;GR01;SP;Ribeirão Preto;Limitado Privado;50417425295;1015239800;-21,16225;-47,853058;;;;;;;Sem medição, sem justificativa;
227;GR01;SP;Ribeirão Preto;Limitado Privado;2030385760;1000480116;-21,2125;-47,817223;;;;;;;Sem medição, sem justificativa;
228;GR01;SP;Ribeirão Preto;Limitado Privado;50403450381;1015147248;-21,21095;-47,80411;;;;;;;Sem medição, sem justificativa;
229;GR01;SP;Rio Claro;Radiodifusão Comunitária;50405694326;692459863;-22,365278;-47,645;;;;;;;Sem medição, sem justificativa;
230;GR01;SP;Rio Claro;Radiodifusão Comunitária;50012964395;683133616;-22,406944;-47,565;;;;;;;Sem medição, sem justificativa;
231;GR01;SP;Rio Claro;Radiodifusão Comunitária;50407577190;699145589;-22,370277;-47,539722;;;;;;;Sem medição, sem justificativa;
232;GR01;SP;Rio Claro;Radiodifusão Sonora em Onda Média;50001963848;323691463;-22,4075;-47,595833;;;;;;;Sem medição, sem justificativa;
233;GR01;SP;Rio Claro;Radiodifusão Sonora em Freqüência Modulada;50401653820;687639425;-22,40639;-47,566666;;;;;;;Sem medição, sem justificativa;
234;GR01;SP;Rio Claro;Radiodifusão Sonora em Onda Média;2008025853;7805497;-22,441668;-47,55753;;;;;;;Sem medição, sem justificativa;
235;GR01;SP;Rio Claro;Radiodifusão Sonora em Onda Média;2008019969;7804911;-22,44111;-47,55722;;;;;;;Sem medição, sem justificativa;
236;GR01;SP;Rio Claro;Limitado Privado - Prestação a terceiros;50446137898;1015266174;-22,419868;-47,56745;;;;;;;Sem medição, sem justificativa;
237;GR01;SP;Rio Claro;Limitado Privado - Prestação a terceiros;50446137898;1015265950;-22,402346;-47,567936;;;;;;;Sem medição, sem justificativa;
238;GR01;SP;Rio Claro;Limitado Privado - Prestação a terceiros;50446137898;1015266050;-22,39469;-47,573177;;;;;;;Sem medição, sem justificativa;
239;GR01;SP;Rio Claro;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50413009769;1003171564;-22,411861;-47,571278;;;;;;;Sem medição, sem justificativa;
240;GR01;SP;Rio Claro;Limitado Privado - Prestação a terceiros;50446137898;1015265933;-22,412096;-47,570736;;;;;;;Sem medição, sem justificativa;
241;GR01;SP;Rio Claro;Limitado Privado - Prestação a terceiros;50446137898;1015266220;-22,38266;-47,549255;;;;;;;Sem medição, sem justificativa;
242;GR01;SP;Rio Claro;Limitado Privado - Prestação a terceiros;50446137898;1015266000;-22,420284;-47,5638;;;;;;;Sem medição, sem justificativa;
243;GR01;SP;Rio Claro;Limitado Privado - Prestação a terceiros;50446137898;1015266077;-22,432938;-47,58255;;;;;;;Sem medição, sem justificativa;
244;GR01;SP;Rio Claro;Limitado Privado - Prestação a terceiros;50446137898;1015266204;-22,406849;-47,570755;;;;;;;Sem medição, sem justificativa;
245;GR01;SP;Rio Claro;Limitado Privado - Prestação a terceiros;50446137898;1015265941;-22,4115;-47,56251;;;;;;;Sem medição, sem justificativa;
246;GR01;SP;Rio Claro;Limitado Privado - Prestação a terceiros;50446137898;1015266263;-22,413828;-47,56225;;;;;;;Sem medição, sem justificativa;
247;GR01;SP;Rio Claro;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2022644832;2424142;-22,413055;-47,5625;;;;;;;Sem medição, sem justificativa;
248;GR01;SP;Rio Claro;Limitado Privado;50002731177;1012696283;-22,429375;-47,60292;;;;;;;Sem medição, sem justificativa;
249;GR01;SP;Rio Claro;Limitado Privado;50417179405;1007382969;-22,430002;-47,60335;;;;;;;Sem medição, sem justificativa;
250;GR01;SP;São Carlos;Radiodifusão Comunitária;50011931841;665647514;-22,016666;-47,895;;;;;;;Sem medição, sem justificativa;
251;GR01;SP;São Carlos;Radiodifusão Sonora em Onda Média;2030454834;9156151;-21,995;-47,931946;;;;;;;Sem medição, sem justificativa;
252;GR01;SP;São Carlos;Radiodifusão Sonora em Freqüência Modulada;50403853230;1000026822;-22,01;-47,869167;;;;;;;Sem medição, sem justificativa;
253;GR01;SP;São Carlos;Radiodifusão Sonora em Freqüência Modulada;2008003965;7803346;-22,01064;-47,868557;;;;;;;Sem medição, sem justificativa;
254;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267367;-21,996908;-47,90319;;;;;;;Sem medição, sem justificativa;
255;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267510;-22,02512;-47,91058;;;;;;;Sem medição, sem justificativa;
256;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267189;-22,027847;-47,899986;;;;;;;Sem medição, sem justificativa;
257;GR01;SP;São Carlos;AUXILIAR RADIODIF.- REPORTAGEM EXTERNA;2031951831;3575276;-22,0175;-47,890835;;;;;;;Sem medição, sem justificativa;
258;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015266972;-22,026752;-47,890358;;;;;;;Sem medição, sem justificativa;
259;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015266794;-22,019056;-47,914257;;;;;;;Sem medição, sem justificativa;
260;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267642;-22,023752;-47,894497;;;;;;;Sem medição, sem justificativa;
261;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267111;-22,022326;-47,888107;;;;;;;Sem medição, sem justificativa;
262;GR01;SP;São Carlos;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2022644751;2331101;-22,022327;-47,894848;;;;;;;Sem medição, sem justificativa;
263;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267278;-22,010979;-47,8979;;;;;;;Sem medição, sem justificativa;
264;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267090;-22,005287;-47,89426;;;;;;;Sem medição, sem justificativa;
265;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267570;-22,017788;-47,89228;;;;;;;Sem medição, sem justificativa;
266;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267022;-22,025297;-47,889587;;;;;;;Sem medição, sem justificativa;
267;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015266824;-22,024113;-47,88943;;;;;;;Sem medição, sem justificativa;
268;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267430;-22,02257;-47,90036;;;;;;;Sem medição, sem justificativa;
269;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267200;-22,008724;-47,883736;;;;;;;Sem medição, sem justificativa;
270;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267235;-22,008495;-47,884254;;;;;;;Sem medição, sem justificativa;
271;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015266905;-22,01601;-47,880486;;;;;;;Sem medição, sem justificativa;
272;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267502;-22,020523;-47,885654;;;;;;;Sem medição, sem justificativa;
273;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267286;-22,021473;-47,89243;;;;;;;Sem medição, sem justificativa;
274;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267634;-22,02165;-47,89118;;;;;;;Sem medição, sem justificativa;
275;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015266832;-22,02467;-47,909103;;;;;;;Sem medição, sem justificativa;
276;GR01;SP;São Carlos;AUXILIAR RADIODIF.- REPORTAGEM EXTERNA;2022625455;4919246;-22,005833;-47,891666;;;;;;;Sem medição, sem justificativa;
277;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267448;-22,005983;-47,890976;;;;;;;Sem medição, sem justificativa;
278;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267731;-22,008295;-47,90662;;;;;;;Sem medição, sem justificativa;
279;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267774;-22,030079;-47,887947;;;;;;;Sem medição, sem justificativa;
280;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267308;-22,011234;-47,902367;;;;;;;Sem medição, sem justificativa;
281;GR01;SP;São Carlos;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50419258523;1010324842;-22,009056;-47,901585;;;;;;;Sem medição, sem justificativa;
282;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267227;-22,009548;-47,898956;;;;;;;Sem medição, sem justificativa;
283;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267049;-22,025368;-47,889618;;;;;;;Sem medição, sem justificativa;
284;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267545;-22,011961;-47,90111;;;;;;;Sem medição, sem justificativa;
285;GR01;SP;São Carlos;AUXILIAR RADIODIF.- REPORTAGEM EXTERNA;2031964224;3572587;-22;-47,883335;;;;;;;Sem medição, sem justificativa;
286;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015266921;-22,028427;-47,901966;;;;;;;Sem medição, sem justificativa;
287;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267162;-22,012516;-47,90128;;;;;;;Sem medição, sem justificativa;
288;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267421;-22,012278;-47,899014;;;;;;;Sem medição, sem justificativa;
289;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267375;-22,02721;-47,885822;;;;;;;Sem medição, sem justificativa;
290;GR01;SP;São Carlos;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2031941445;3576329;-22,011667;-47,895832;;;;;;;Sem medição, sem justificativa;
291;GR01;SP;São Carlos;Limitado Privado - Prestação a terceiros;50446137898;1015267316;-22,023808;-47,88849;;;;;;;Sem medição, sem justificativa;
292;GR01;SP;São Carlos;Limitado Privado;50402406192;1004371281;-22,019484;-47,887325;;;;;;;Sem medição, sem justificativa;
293;GR01;SP;São Carlos;Limitado Privado;2020378353;689638370;-22,026667;-47,891945;;;;;;;Sem medição, sem justificativa;
294;GR01;SP;São Carlos;Limitado Privado;50401975606;698740335;-22,015556;-47,88607;;;;;;;Sem medição, sem justificativa;
295;GR01;SP;São Carlos;Limitado Privado;50402942981;688342426;-22,01361;-47,899277;;;;;;;Sem medição, sem justificativa;
296;GR01;SP;São Carlos;Limitado Privado;2020380099;1014128134;-22,013027;-47,88225;;;;;;;Sem medição, sem justificativa;
297;GR01;SP;São Carlos;Limitado Privado;50401975606;690312180;-22,01389;-47,874443;;;;;;;Sem medição, sem justificativa;
298;GR01;SP;São José do Rio Preto;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409163880;698862732;-20,805195;-49,27303;;;;;;;Sem medição, sem justificativa;
299;GR01;SP;São José do Rio Preto;Radiodifusão Sonora em Onda Média;2008009734;7803915;-20,851458;-49,329052;;;;;;;Sem medição, sem justificativa;
300;GR01;SP;São José do Rio Preto;Radiodifusão Sonora em Onda Média;2008002560;7803249;-20,856112;-49,352222;;;;;;;Sem medição, sem justificativa;
301;GR01;SP;São José do Rio Preto;Radiodifusão Comunitária;50012741841;682911496;-20,844166;-49,3825;;;;;;;Sem medição, sem justificativa;
302;GR01;SP;São José do Rio Preto;Radiodifusão Comunitária;50404240941;696506653;-20,794722;-49,383335;;;;;;;Sem medição, sem justificativa;
303;GR01;SP;São José do Rio Preto;Radiodifusão Sonora em Onda Média;2008008843;7803826;-20,834055;-49,326973;;;;;;;Sem medição, sem justificativa;
304;GR01;SP;São José do Rio Preto;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50437957195;1011875362;-20,827055;-49,386566;;;;;;;Sem medição, sem justificativa;
305;GR01;SP;São José do Rio Preto;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50416962173;1007348418;-20,783306;-49,371807;;;;;;;Sem medição, sem justificativa;
306;GR01;SP;São José do Rio Preto;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;2022645642;1483595;-20,805555;-49,38389;;;;;;;Sem medição, sem justificativa;
307;GR01;SP;São José do Rio Preto;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50412395410;1001339611;-20,811945;-49,392223;;;;;;;Sem medição, sem justificativa;
308;GR01;SP;São José do Rio Preto;Limitado Privado - Prestação a terceiros;50416265103;1006524611;-20,819231;-49,391357;;;;;;;Sem medição, sem justificativa;
309;GR01;SP;São José do Rio Preto;AUXILIAR RADIODIF.- TRANSMISS. DE PROGRAMAS;50419539611;1011663764;-20,827444;-49,39086;;;;;;;Sem medição, sem justificativa;
310;GR01;SP;São José do Rio Preto;Limitado Privado;50406079030;692900136;-20,808332;-49,372223;;;;;;;Sem medição, sem justificativa;
311;GR01;SP;São José do Rio Preto;Limitado Privado;2020248816;697346650;-20,770597;-49,38586;;;;;;;Sem medição, sem justificativa;
312;GR01;SP;São José do Rio Preto;Limitado Privado;50403450381;1012589037;-20,778473;-49,40165;;;;;;;Sem medição, sem justificativa;
313;GR01;SP;São José do Rio Preto;Limitado Privado;2020378353;430916647;-20,823889;-49,390556;;;;;;;Sem medição, sem justificativa;
314;GR01;SP;São José do Rio Preto;Limitado Privado;50417425295;1015116962;-20,829027;-49,386723;;;;;;;Sem medição, sem justificativa;
315;GR01;SP;São José do Rio Preto;Limitado Privado;50410819565;699532973;-20,773556;-49,36364;;;;;;;Sem medição, sem justificativa;
316;GR01;SP;São Sebastião;Radiodifusão Sonora em Freqüência Modulada;2022888200;9148990;-23,75;-45,42889;;;;;;;Sem medição, sem justificativa;
317;GR01;SP;São Sebastião;Radiodifusão Sonora em Freqüência Modulada;50406475229;695991833;-23,749722;-45,42889;;;;;;;Sem medição, sem justificativa;
318;GR01;SP;São Sebastião;Radiodifusão Sonora em Freqüência Modulada;2022888111;9148981;-23,747778;-45,426945;;;;;;;Sem medição, sem justificativa;
319;GR01;SP;São Sebastião;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410094579;699291291;-23,747778;-45,426388;;;;;;;Sem medição, sem justificativa;
320;GR01;SP;São Sebastião;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50409573787;1000350263;-23,749805;-45,429306;;;;;;;Sem medição, sem justificativa;
321;GR01;SP;São Sebastião;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410613606;699844088;-23,749722;-45,42889;;;;;;;Sem medição, sem justificativa;
322;GR01;SP;São Sebastião;Retransmissão de Radiodifusão de Sons e Imagens - Digital;50410317977;699029139;-23,748333;-45,427223;;;;;;;Sem medição, sem justificativa;
